Image and Tag Name,Number of unique CVEs,Low CVEs,Medium CVEs,High CVEs,Critical CVEs,Unassigned CVEs,Differing CVEs,Number of Pulls,Number of Repo Stars,Category,SubCategories,Size
bitnami/elasticsearch:7.17.22,992,107,780,58,1,20,26,105963086,77,verified,databases-and-storage/security/web-analytics,7967
newrelic/newrelic-fluentbit-output:1.19.0,75,28,10,8,3,0,26,1025229102,3,verified,,2194839492
jetbrains/youtrack:2024.1.29548,276,73,76,49,13,11,54,60450631,248,verified,content-management-system/integration-and-delivery,1035281460
nginx/nginx-ingress:edge-ubi,101,38,59,1,0,0,3,1022141035,92,verified,,97794369
newrelic/nri-kubernetes:nightly,3,0,2,0,0,0,1,1697413705,2,verified,,60716997
docker/ucp-agent:3.3.0,218,7,56,77,12,66,0,872058648,12,verified,,21570029
bitnami/nginx:1.27.0-debian-12-r0,59,39,0,1,1,0,18,403860923,188,verified,api-management/security/web-servers,67059154
cimg/python:3.12.3-node,792,120,522,68,5,68,9,169285058,15,verified,languages-and-frameworks/integration-and-delivery/security,866143174
lacework/datacollector:6.14.0-sidecar,56,11,14,6,2,23,0,1203158697,20,verified,integration-and-delivery/monitoring-and-observability/security,41046991
bitnami/mysql:8.0,62,42,0,1,1,0,18,198166177,112,verified,databases-and-storage/integration-and-delivery/security,239464229
circleci/openjdk:11-jdk-buster-node-browsers-legacy,2466,438,1285,469,44,73,157,61430343,11,verified,,1633186399
bitnami/etcd:3.4.32-debian-12-r4,52,36,3,3,1,0,9,124508305,185,verified,,59639124
grafana/grafana-image-renderer:master-7d50087,70,36,20,9,2,1,2,231813856,25,verified,integration-and-delivery/monitoring-and-observability,396576285
newrelic/infrastructure-k8s:latest-unprivileged,65,9,26,12,0,9,9,658161351,15,verified,,223151681
rancher/calico-node:v3.18.1,293,48,101,92,8,15,29,80796457,3,verified,,60498763
onlyoffice/documentserver:8.0.0,583,123,415,27,1,15,2,90984485,362,verified,api-management/content-management-system/integration-and-delivery,1198021043
hashicorp/terraform:1.8.4,26,5,9,0,0,9,3,432873555,475,verified,developer-tools,35489324
nginx/nginx-ingress:nightly,104,56,1,1,1,0,45,1022141035,92,verified,,109336575
newrelic/newrelic-prometheus-configurator:main,3,0,2,0,0,0,1,210782930,4,verified,,13583616
rancher/coredns-coredns:1.7.0-amd64,171,12,56,74,7,14,8,82582638,4,verified,,13978001
rancher/pause:3.5-linux-s390x,0,0,0,0,0,0,0,536854258,7,verified,,244775
bitnami/oauth2-proxy:7.6.0,57,34,5,1,1,0,16,93516558,43,verified,integration-and-delivery/networking/security,53666625
bitnami/postgresql-repmgr:15.7.0-debian-12-r9,77,47,1,1,1,0,27,59411483,23,verified,databases-and-storage/integration-and-delivery,110204179
rancher/rancher-agent:v2.8-head,88,5,30,21,1,23,8,3197776140,53,verified,,2261716612
mattermost/mattermost-team-edition:9.6,224,65,55,7,0,90,7,64899247,117,verified,integration-and-delivery/security,339651992
rancher/coredns-coredns:1.8.0,151,11,41,71,7,13,8,82582638,4,verified,,12940806
dynatrace/dynatrace-operator:v1.0.1,46,16,15,2,1,1,11,987586104,2,verified,integration-and-delivery/monitoring-and-observability/networking,60921
bitnami/grafana:10.4.3,80,44,7,2,1,0,26,68608587,34,verified,data-science/internet-of-things/monitoring-and-observability,199960698
amazon/aws-cli:arm64,7,1,1,1,0,4,0,761301862,285,verified,developer-tools,126112228
rancher/klipper-lb:v0.4.8-arm64,3,0,2,0,0,0,1,145142069,2,verified,,5673211
mattermost/mattermost-team-edition:9.5,297,65,55,7,0,163,7,64899247,117,verified,integration-and-delivery/security,516935438
docker/compose:debian-1.29.2,220,54,28,46,5,56,31,62002731,191,verified,,52217255
rancher/mirrored-coredns-coredns:1.11.1-arm64,38,4,17,9,0,1,7,122891696,0,verified,,16475177
portainer/portainer-ce:alpine-sts,26,4,10,4,0,1,7,1114967683,2277,verified,integration-and-delivery/monitoring-and-observability/networking,96175106
rancher/calico-node:v3.18.1-amd64,293,48,101,92,8,15,29,80796457,3,verified,,60498763
docker/dockerfile:labs,7,3,4,0,0,0,0,371178322,92,verified,developer-tools,11480523
rancher/coredns-coredns:1.8.3-amd64,142,11,39,65,7,12,8,82582638,4,verified,,12888690
bitnami/zookeeper:3.9-debian-12,69,41,0,1,1,1,25,307105601,119,verified,integration-and-delivery/networking/security,302646544
bitnami/postgresql-repmgr:15.7.0,77,47,1,1,1,0,27,59411483,23,verified,databases-and-storage/integration-and-delivery,110204179
circleci/ruby:2.6.9-node-browsers-legacy,2640,334,1526,505,40,46,189,366173496,78,verified,,1145946567
hashicorp/terraform:1.8.5,12,4,5,0,0,0,3,432873555,475,verified,developer-tools,36945008
rancher/hyperkube:v1.28.10-rancher1,114,37,53,16,0,8,0,64136660,22,verified,,439397355
bitnami/postgresql-repmgr:16.3.0-debian-12-r11,77,47,1,1,1,0,27,59411483,23,verified,databases-and-storage/integration-and-delivery,110204179
newrelic/newrelic-prometheus-configurator:nightly,3,0,2,0,0,0,1,210782930,4,verified,,13583573
balena/aarch64-supervisor:document-upgrades-in-readme,243,9,54,70,18,92,0,298429942,3,verified,,25971219
bitnami/redis-sentinel:6.2,51,33,0,1,2,0,15,173614702,50,verified,databases-and-storage/message-queues/monitoring-and-observability,47712529
cimg/redis:7.2,776,108,517,66,6,70,9,51786331,2,verified,databases-and-storage/integration-and-delivery,521137384
mirantis/ucp-agent:3.6.14,25,7,7,1,0,3,7,257915768,0,verified,,24506002
hashicorp/consul-template:0.37.6,11,4,4,1,0,1,1,148487372,30,verified,integration-and-delivery/networking/security,8324749
newrelic/k8s-metadata-injection:1.27.2,12,3,2,0,0,0,7,538865107,4,verified,,24985515
atlassian/confluence-server:8.6-ubuntu-jdk17,131,26,58,27,6,3,11,70237975,591,verified,,1116200109
rancher/fleet-agent:v0.9.5-linux-arm64,24,12,5,1,0,6,0,142084118,4,verified,integration-and-delivery/networking/security,105371189
bitnami/postgres-exporter:0.15.0-debian-12-r32,58,33,6,1,2,0,16,67137140,13,verified,databases-and-storage/integration-and-delivery/monitoring-and-observability,50243991
mattermost/mattermost-team-edition:release-9,313,64,55,7,0,180,7,64899247,117,verified,integration-and-delivery/security,516935438
kong/kubernetes-ingress-controller:3.1.5,3,3,0,0,0,0,0,368520263,10,verified,,15861192
bitnami/phpmyadmin:5.2.1-debian-12-r29,170,86,18,11,5,1,49,75047448,45,verified,,7967
grafana/fluent-bit-plugin-loki:main-5a357ea,85,26,17,12,4,0,26,155876620,7,verified,,44979963
atlassian/default-image:4.20230726-linux-amd64,855,170,544,99,9,22,11,66274502,82,verified,,404061015
kong/kubernetes-ingress-controller:3.1,3,3,0,0,0,0,0,368520263,10,verified,,15861192
bitnami/redis-exporter:1.60.0-debian-12-r1,50,33,0,1,1,0,15,152505705,13,verified,databases-and-storage/monitoring-and-observability,49081610
atlassian/pipelines-auth-proxy:ddev,182,3,36,41,11,91,0,72766279,1,verified,integration-and-delivery/security,7739539
bitnami/postgresql-repmgr:15,77,47,1,1,1,0,27,59411483,23,verified,databases-and-storage/integration-and-delivery,110204179
nginxinc/nginx-unprivileged:perl,103,56,0,1,1,0,45,1108217140,152,verified,integration-and-delivery/security/web-servers,82589766
rancher/system-agent-installer-rke2:v1.29.5-rke2r1,4,0,0,0,0,4,0,67731297,3,verified,,34067375
bitnami/external-dns:0.14.2,58,34,5,2,1,1,15,1048862654,19,verified,integration-and-delivery/monitoring-and-observability/networking,72731845
portainer/agent:sts,25,4,7,0,0,8,6,1096229787,239,verified,integration-and-delivery/internet-of-things/monitoring-and-observability,68503706
rancher/hyperkube:v1.27.14-rancher1,116,37,53,18,0,8,0,64136660,22,verified,,453669678
bitnami/postgresql:13.15.0,69,45,1,1,1,0,21,3672892478,271,verified,databases-and-storage/integration-and-delivery/security,108117553
docker/ucp-agent:3.2.7,218,7,56,77,11,67,0,872058648,12,verified,,19116184
rancher/mirrored-calico-node:v3.27.3,52,31,8,2,1,1,9,57918850,0,verified,,116100163
bitnami/kube-state-metrics:2.12.0-debian-12-r7,52,33,1,1,1,0,16,54641815,19,verified,monitoring-and-observability,58419369
rancher/calico-node:v3.16.6,318,51,117,97,8,16,29,80796457,3,verified,,58869274
bitnami/metrics-server:0.7.1-debian-12-r6,55,33,3,1,2,0,16,142989759,26,verified,integration-and-delivery/monitoring-and-observability,7967
rancher/rke-tools:v0.1.96,182,8,69,61,6,27,11,87666758,12,verified,,126455619
cimg/node:20.14.0,772,108,517,66,5,67,9,343795109,20,verified,languages-and-frameworks/integration-and-delivery/operating-systems,485337752
photoprism/photoprism:ubuntu,733,123,518,9,0,82,1,44324507,371,sponsored,content-management-system/machine-learning-and-ai/web-servers,849987236
linuxserver/code-server:version-4.89.1,105,28,16,41,6,13,1,63409434,639,sponsored,languages-and-frameworks/integration-and-delivery/security,186510105
jupyter/all-spark-notebook:x86_64-r-4.3.1,885,175,539,86,6,65,14,74501327,435,sponsored,data-science/languages-and-frameworks/machine-learning-and-ai,2150179520
linuxserver/ddclient:v3.11.2-ls161,13,3,6,1,0,3,0,80100071,171,sponsored,integration-and-delivery/internet-of-things/networking,25233797
apache/airflow:slim-2.9.2rc1-python3.9,111,55,7,11,1,1,36,1286219445,521,sponsored,data-science/integration-and-delivery/machine-learning-and-ai,223097557
cloudnativelabs/kube-router:v1.6.1,74,8,26,19,5,7,9,150802753,12,sponsored,networking/security,49612096
nodered/node-red-docker:v8,1960,490,535,420,68,308,139,94166845,363,sponsored,,365424683
linuxserver/tvheadend:arm64v8-latest,37,4,10,4,2,17,0,82769936,276,sponsored,,266196265
linuxserver/couchpotato:arm64v8-version-7260c12f,98,5,34,45,10,4,0,149181576,390,sponsored,,28107626
jenkins/ssh-agent:latest-debian-jdk21,117,68,6,10,6,0,27,57752344,53,sponsored,integration-and-delivery/security,173944548
istio/pilot:1.20.7,41,22,17,1,1,0,0,11452805606,15,sponsored,monitoring-and-observability/networking/security,243
openebs/zfs-driver:policy1-ci,98,39,42,8,3,0,6,65502345,3,sponsored,,92634173
nicolargo/glances:4.0.7-full,15,4,4,0,0,7,0,78950859,178,sponsored,monitoring-and-observability/networking,84295574
moby/buildkit:v0.14.0-rc1-rootless,48,5,21,11,3,0,8,423269407,57,sponsored,,98874362
linuxserver/airsonic:10.6.2,751,197,422,72,15,11,34,68744500,109,sponsored,,283562313
paketobuildpacks/build:1.3.176-full-cnb,581,192,320,50,12,1,6,69622980,35,sponsored,languages-and-frameworks/integration-and-delivery/security,400480058
fluent/fluentd:v1.17.0-debian-armhf-1.0,54,33,12,2,1,2,4,138951893,362,sponsored,,82539581
linuxserver/jellyfin:version-10.9.6ubu2204,44,32,9,2,0,1,0,139774537,700,sponsored,content-management-system/web-servers,305354684
photoprism/photoprism:preview,733,123,518,9,0,82,1,44324507,371,sponsored,content-management-system/machine-learning-and-ai/web-servers,849987632
openpolicyagent/gatekeeper:0736dc0,5,3,2,0,0,0,0,3037069850,3,sponsored,,41718073
linuxserver/rutorrent:arm64v8-version-v3.10,277,12,100,117,43,4,1,153555666,179,sponsored,,78410868
linuxserver/sickrage:arm64v8-86207e9e-ls9,481,23,198,197,46,15,2,41272524,144,sponsored,,118231660
paketobuildpacks/build:1.3.177-full,581,192,320,50,12,1,6,69622980,35,sponsored,languages-and-frameworks/integration-and-delivery/security,400548581
linuxserver/hydra:arm32v7-version-0.2.233,377,18,165,144,34,15,1,104862964,107,sponsored,,59543359
linuxserver/tautulli:develop-version-a3af8ed3,25,6,10,3,0,5,1,977374373,421,sponsored,monitoring-and-observability/web-analytics,70671075
shadowsocks/shadowsocks-libev:v3.3.5,104,2,18,22,7,55,0,43317728,484,sponsored,,8332001
certbot/certbot:arm64v8-latest,15,3,7,1,0,4,0,301204194,618,sponsored,security/web-servers,42906764
openpolicyagent/gatekeeper:v3.16.3,5,3,2,0,0,0,0,3037069850,3,sponsored,,41530701
linuxserver/hydra:amd64-version-0.2.233,377,18,165,144,34,15,1,104862964,107,sponsored,,61698361
jupyter/scipy-notebook:x86_64-notebook-7.0.6,713,169,488,46,3,7,0,90836631,449,sponsored,data-science/machine-learning-and-ai,1316292371
linuxserver/deluge:arm64v8-2.1.1,17,1,10,3,0,3,0,326886480,583,sponsored,,55679707
selenium/standalone-chrome-debug:3.141,567,161,378,19,0,2,7,108388061,103,sponsored,,435749493
linuxserver/medusa:v1.0.21-ls187,61,7,22,16,0,15,1,73868879,108,sponsored,content-management-system,114231298
linuxserver/letsencrypt:arm64v8-version-1.11.0,350,25,114,146,54,9,2,400686080,596,sponsored,,92223380
fluent/fluent-bit:3.0.7,38,21,0,1,1,0,15,14427050361,108,sponsored,integration-and-delivery/internet-of-things/monitoring-and-observability,325
selenium/node-chrome:nightly,84,47,37,0,0,0,0,249130138,262,sponsored,languages-and-frameworks/integration-and-delivery,506152214
linuxserver/freshrss:1.24.1,17,3,10,1,0,3,0,46883149,193,sponsored,content-management-system/integration-and-delivery/web-analytics,34803982
linuxserver/sickchill:arm64v8-2024.3.1,22,6,6,3,0,7,0,42206821,55,sponsored,content-management-system/integration-and-delivery,84490761
apache/superset:066f6b1-websocket,32,2,17,7,1,3,2,504512273,257,sponsored,data-science/security,45571704
jenkins/jenkins:jdk11,97,61,1,1,4,0,30,4638550514,3920,sponsored,integration-and-delivery/monitoring-and-observability/security,284664704
itzg/minecraft-bedrock-server:test-multiarch,234,59,47,68,9,3,48,35364780,464,sponsored,integration-and-delivery/operating-systems,73557596
linuxserver/muximux:amd64-version-418923c8,95,6,32,42,15,0,0,104242833,168,sponsored,,23380521
linuxkit/kernel:6.6.13-builder,89,4,6,0,0,72,7,120664251,24,sponsored,internet-of-things/operating-systems/security,751608762
linuxserver/medusa:version-v1.0.21,61,7,22,16,0,15,1,73868879,108,sponsored,content-management-system,114231298
linuxserver/nginx:amd64-1.26.1,15,0,10,4,0,0,1,69942647,216,sponsored,api-management/security/web-servers,50753690
requarks/wiki:2.5,158,9,56,27,10,54,2,105395239,336,sponsored,content-management-system/integration-and-delivery/web-servers,138798107
istio/pilot:1.22.0,38,23,12,1,1,0,1,11452805606,15,sponsored,monitoring-and-observability/networking/security,486
longhornio/longhorn-manager:v1.5.x-head,29,11,2,6,0,10,0,91083785,3,sponsored,,114897834
fluxcd/flux:1.25.3,314,16,83,123,23,56,13,1862750615,7,sponsored,integration-and-delivery/monitoring-and-observability/security,98042754
gogs/gogs:0.13-amd64,195,15,68,67,17,15,13,91202163,770,sponsored,languages-and-frameworks/integration-and-delivery/security,44996129
linuxserver/jellyfin:10.9.6ubu2204-ls19,44,32,9,2,0,1,0,139774537,700,sponsored,content-management-system/web-servers,305354684
linuxserver/bazarr:1.4.3,41,6,16,3,0,16,0,457713170,430,sponsored,languages-and-frameworks/web-servers,143723945
tautulli/tautulli:beta,107,51,7,12,5,1,31,195640892,308,sponsored,monitoring-and-observability/web-analytics,78563891
nodered/node-red:3.1-debian,1147,263,713,102,2,15,52,273859560,684,sponsored,api-management/integration-and-delivery/internet-of-things,267492039
jenkins/ssh-agent:latest-bookworm-jdk21,117,68,6,10,6,0,27,57752344,53,sponsored,integration-and-delivery/security,173944548
longhornio/longhorn-manager:v1.6.x-head-amd64,33,11,2,6,0,14,0,91083785,3,sponsored,,113043928
tensorflow/tensorflow:nightly-gpu,186,84,75,12,0,15,0,77301907,2431,sponsored,,3833240293
jupyter/tensorflow-notebook:x86_64-python-3.11,723,169,496,48,2,8,0,74169327,365,sponsored,data-science/languages-and-frameworks/machine-learning-and-ai,1867308290
istio/operator:1.22.0,38,23,12,1,1,0,1,6071557055,6,sponsored,monitoring-and-observability/networking/security,492
cloudnativelabs/kube-router:v2.1.0,35,8,13,3,0,3,8,150802753,12,sponsored,networking/security,100908082
linuxserver/hydra2:version-v3.0.0,672,124,340,134,28,6,40,358868754,109,sponsored,,189418580
linuxserver/letsencrypt:amd64-version-1.11.0,350,25,114,146,54,9,2,400686080,596,sponsored,,89658909
moby/buildkit:master,23,4,12,4,2,0,1,423269407,57,sponsored,,92101005
linuxserver/emby:arm64v8-4.8.8,25,17,5,2,0,1,0,42985443,200,sponsored,content-management-system/web-servers,193616232
linuxserver/resilio-sync:arm64v8-2.8.1,23,17,5,0,0,1,0,63785602,229,sponsored,data-science/networking/security,80568852
nicolargo/glances:ubuntu-4.0.7,19,9,9,0,0,1,0,78950859,178,sponsored,monitoring-and-observability/networking,78670535
verdaccio/verdaccio:6.x-next,25,5,12,8,0,0,0,209633280,193,sponsored,,197668643
linuxserver/lazylibrarian:arm64v8-version-d8b2234c,49,26,19,3,0,1,0,237657888,215,sponsored,content-management-system/integration-and-delivery,136301894
itzg/minecraft-bedrock-server:master,149,42,3,3,1,71,29,35364780,464,sponsored,integration-and-delivery/operating-systems,74705707
longhornio/longhorn-manager:v1.6.x-head,29,11,2,6,0,10,0,91083785,3,sponsored,,113043928
linuxserver/sonarr:develop-4.0.5.1719-ls64,14,0,6,7,0,0,1,2290249787,1996,sponsored,,85247479
falcosecurity/falco:master-slim,69,42,2,1,1,0,23,46824437,16,sponsored,,66658103
jupyter/all-spark-notebook:x86_64-lab-4.0.7,452,119,193,48,3,89,0,74501327,435,sponsored,data-science/languages-and-frameworks/machine-learning-and-ai,2150179520
coredns/coredns:1.11.0,41,4,19,8,0,1,9,283244923,152,sponsored,monitoring-and-observability/networking/security,18166459
istio/operator:1.21.3,43,23,17,1,1,0,1,6071557055,6,sponsored,monitoring-and-observability/networking/security,246
selenium/standalone-chrome-debug:3.141.59-20210929,567,161,378,19,0,2,7,108388061,103,sponsored,,435749493
fluent/fluentd:v1.17-debian-armhf-1,54,33,12,2,1,2,4,138951893,362,sponsored,,82539581
kindest/node:v1.28.9,113,49,17,12,1,2,32,94116338,105,sponsored,integration-and-delivery/networking/operating-systems,408817066
linuxserver/couchpotato:arm32v7-version-7260c12f,98,5,34,45,10,4,0,149181576,390,sponsored,,26636305
eclipse/che-jwtproxy:0.0.1,119,0,3,12,5,99,0,54473332,2,sponsored,api-management/integration-and-delivery/security,4451471
pactfoundation/pact-broker:2,23,4,7,1,0,3,8,70220454,18,sponsored,api-management/integration-and-delivery/developer-tools,265294128
linuxserver/piwigo:14.4.0,80,0,52,22,6,0,0,35901627,219,sponsored,content-management-system/security,119499665
linuxserver/sickrage:arm64v8-latest,481,23,198,197,46,15,2,41272524,144,sponsored,,118231660
gogs/gogs:0.13-arm64,175,14,62,62,12,15,10,91202163,770,sponsored,languages-and-frameworks/integration-and-delivery/security,43555861
linuxserver/calibre:4.23.0-v4,242,93,106,19,4,16,4,47854750,303,sponsored,content-management-system/databases-and-storage,1029201333
